ID,start_date,year,month,receiver_country,initiator_country,inclusion_criteria,inclusion_criteria_subcode,incident_type,receiver_region
1265,2019-01-01,2019.0,1.0,United States,Russia,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM']"
1265,2019-01-01,2019.0,1.0,United States,Russia,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM']"
1266,2014-12-01,2014.0,12.0,Southeast Asia (region),China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,['NO_REGION']
1267,2015-01-01,2015.0,1.0,Europe (region),Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Europe (region),Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,United States,Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,United States,Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,United Kingdom,Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,United Kingdom,Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Egypt,Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Egypt,Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Jordan,Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Jordan,Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Palestine,Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Palestine,Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Saudi Arabia,Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,Saudi Arabia,Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,United Arab Emirates,Lebanon,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1267,2015-01-01,2015.0,1.0,United Arab Emirates,Lebanon,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['NO_REGION', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'AFRICA', 'NAF', 'ASIA', 'GULFC']"
1268,2015-01-01,2015.0,1.0,"Iran, Islamic Republic of",Unknown,Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA']"
1268,2015-01-01,2015.0,1.0,"Iran, Islamic Republic of",Unknown,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA']"
1269,2016-01-01,2016.0,1.0,China,China,Attack conducted by<br>a nation state,,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'NORTHAM']"
1269,2016-01-01,2016.0,1.0,United States,China,Attack conducted by<br>a nation state,,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'NORTHAM']"
1270,2016-01-01,2016.0,1.0,Unknown,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,['NO_REGION']
1270,2016-01-01,2016.0,1.0,Unknown,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,['NO_REGION']
1271,2017-09-01,2017.0,9.0,Netherlands,Russia,Attack conducted by<br>a nation state,,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1271,2017-09-01,2017.0,9.0,Netherlands,Russia,Non politicised attack<br>on political target(s),,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1272,2017-01-01,2017.0,1.0,Europe (region),Unknown,Non politicised attack<br>on political target(s),,Data theft,['NO_REGION']
1272,2017-01-01,2017.0,1.0,Europe (region),Unknown,Non politicised attack<br>on political target(s),,Hijacking with Misuse,['NO_REGION']
1272,2017-01-01,2017.0,1.0,Middle East (region),Unknown,Non politicised attack<br>on political target(s),,Data theft,['NO_REGION']
1272,2017-01-01,2017.0,1.0,Middle East (region),Unknown,Non politicised attack<br>on political target(s),,Hijacking with Misuse,['NO_REGION']
1272,2017-01-01,2017.0,1.0,Asia (region),Unknown,Non politicised attack<br>on political target(s),,Data theft,['NO_REGION']
1272,2017-01-01,2017.0,1.0,Asia (region),Unknown,Non politicised attack<br>on political target(s),,Hijacking with Misuse,['NO_REGION']
1272,2017-01-01,2017.0,1.0,Africa,Unknown,Non politicised attack<br>on political target(s),,Data theft,['NO_REGION']
1272,2017-01-01,2017.0,1.0,Africa,Unknown,Non politicised attack<br>on political target(s),,Hijacking with Misuse,['NO_REGION']
1273,2017-01-01,2017.0,1.0,Southeast Asia (region),China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,['NO_REGION']
1273,2017-01-01,2017.0,1.0,Southeast Asia (region),China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,['NO_REGION']
1274,2017-03-01,2017.0,3.0,Poland,Russia,Attack conducted by<br>a nation state,,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Poland,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Poland,Russia,Politicised attack<br>on political target(s),,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Poland,Russia,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Lithuania,Russia,Attack conducted by<br>a nation state,,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Lithuania,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Lithuania,Russia,Politicised attack<br>on political target(s),,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Lithuania,Russia,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Germany,Russia,Attack conducted by<br>a nation state,,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Germany,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Germany,Russia,Politicised attack<br>on political target(s),,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Germany,Russia,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Latvia,Russia,Attack conducted by<br>a nation state,,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Latvia,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Latvia,Russia,Politicised attack<br>on political target(s),,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1274,2017-03-01,2017.0,3.0,Latvia,Russia,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHEU', 'WESTEU']"
1275,2017-07-01,2017.0,7.0,"Korea, Republic of",China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
1275,2017-07-01,2017.0,7.0,Hong Kong,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,Pakistan,India,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,United Arab Emirates,India,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1276,2018-01-01,2018.0,1.0,India,India,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1277,2018-01-01,2018.0,1.0,United States,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1277,2018-01-01,2018.0,1.0,United States,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1277,2018-01-01,2018.0,1.0,Russia,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1277,2018-01-01,2018.0,1.0,Russia,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1277,2018-01-01,2018.0,1.0,Europe (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1277,2018-01-01,2018.0,1.0,Europe (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1277,2018-01-01,2018.0,1.0,Middle East (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1277,2018-01-01,2018.0,1.0,Middle East (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NO_REGION']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Israel,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Tunisia,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,United Arab Emirates,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,Middle East (region),"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
1278,2018-04-01,2018.0,4.0,South Africa,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF', 'GULFC', 'NO_REGION', 'SSA']"
