ID,receiver_country,initiator_country,weighted_cyber_intensity,initiator_name,initiator_category,cyber_conflict_issue,receiver_region
1023,Philippines,Philippines,2.0,APT32/Ocean Lotus/Sea Lotus,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1023,Philippines,Philippines,2.0,APT32/Ocean Lotus/Sea Lotus,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1024,Montenegro,Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",System / ideology,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
1024,Montenegro,Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
1025,Qatar,United Arab Emirates,1.0,Unknown,State,System / ideology,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1025,Qatar,United Arab Emirates,1.0,Unknown,State,International power,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1026,China,China,3.0,RedAlpha ,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1026,China,China,3.0,RedAlpha ,"Non-state actor, state-affiliation suggested",Autonomy,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1026,China,China,3.0,RedAlpha ,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1027,Qatar,Unknown,1.0,,Unknown - not attributed,International power,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1028,United States,Unknown,1.0,Vigilance,Individual hacker(s),System / ideology,"['NATO', 'NORTHAM']"
1029,Argentina,Unknown,1.0,Pro-ISIS,Non-state-group,System / ideology,['SOUTHAM']
1030,United Kingdom,"Iran, Islamic Republic of",2.0,,State,International power,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1031,United States,Unknown,1.0,Team System Dz,Non-state-group,System / ideology,"['NATO', 'NORTHAM']"
1031,United States,Unknown,1.0,Pro-ISIS,Non-state-group,System / ideology,"['NATO', 'NORTHAM']"
1032,Global (region),Russia,4.0,"Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)",State,International power,"['NO_REGION', 'EUROPE', 'EASTEU']"
1032,Ukraine,Russia,4.0,"Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)",State,International power,"['NO_REGION', 'EUROPE', 'EASTEU']"
1033,Unknown,Russia,1.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Resources,['NO_REGION']
1033,Unknown,Russia,1.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",International power,['NO_REGION']
1034,Saudi Arabia,"Iran, Islamic Republic of",3.0,Leafminer/Raspite,Unknown - not attributed,Unknown,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,Israel,"Iran, Islamic Republic of",3.0,Leafminer/Raspite,Unknown - not attributed,Unknown,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,Lebanon,"Iran, Islamic Republic of",3.0,Leafminer/Raspite,Unknown - not attributed,Unknown,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,Kuwait,"Iran, Islamic Republic of",3.0,Leafminer/Raspite,Unknown - not attributed,Unknown,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,United States,"Iran, Islamic Republic of",3.0,Leafminer/Raspite,Unknown - not attributed,Unknown,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,Japan,"Iran, Islamic Republic of",3.0,Leafminer/Raspite,Unknown - not attributed,Unknown,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,Europe (region),"Iran, Islamic Republic of",3.0,Leafminer/Raspite,Unknown - not attributed,Unknown,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1035,Australia,China,1.0,,"Non-state actor, state-affiliation suggested",Unknown,['OC']
1036,Taiwan,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Territory,"['ASIA', 'SCS', 'SEA']"
1036,Taiwan,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1036,Taiwan,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1036,Indonesia,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Territory,"['ASIA', 'SCS', 'SEA']"
1036,Indonesia,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1036,Indonesia,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1036,Philippines,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Territory,"['ASIA', 'SCS', 'SEA']"
1036,Philippines,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1036,Philippines,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1036,Vietnam,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Territory,"['ASIA', 'SCS', 'SEA']"
1036,Vietnam,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1036,Vietnam,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1036,Hong Kong,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Territory,"['ASIA', 'SCS', 'SEA']"
1036,Hong Kong,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1036,Hong Kong,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1036,Malaysia,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Territory,"['ASIA', 'SCS', 'SEA']"
1036,Malaysia,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1036,Malaysia,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1036,Thailand,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Territory,"['ASIA', 'SCS', 'SEA']"
1036,Thailand,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'SCS', 'SEA']"
1036,Thailand,China,3.0,Lotus Blossom/Spring Dragon/ST Group/DRAGONFISH/G0030,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'SEA']"
1037,Italy,Unknown,2.0,,Unknown - not attributed,Unknown,"['EUROPE', 'NATO', 'EU(MS)']"
1038,Germany,Russia,3.0,"Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)","Non-state actor, state-affiliation suggested",Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1039,Unknown,Unknown,3.0,Gaza Cybergang 3,State,Unknown,['NO_REGION']
1039,Unknown,Unknown,3.0,Hamas,State,Unknown,['NO_REGION']
1040,United States,Russia,1.0,,"Non-state actor, state-affiliation suggested",System / ideology,"['NATO', 'NORTHAM']"
1041,United States,China,3.0,"Axiom/APT17/Tailgater Team/Group 72/Dogfish/G0001 (MSS, Jinan Bureau) < Winnti Umbrella/G0044 ","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM']"
1042,Pakistan,India,1.0,,Non-state-group,System / ideology,"['ASIA', 'SASIA', 'SCO']"
1042,Pakistan,India,1.0,,Non-state-group,Autonomy,"['ASIA', 'SASIA', 'SCO']"
1042,Pakistan,India,1.0,,Non-state-group,Territory,"['ASIA', 'SASIA', 'SCO']"
1043,Venezuela,Venezuela,1.0,The Binary Guardians,Non-state-group,System / ideology,['SOUTHAM']
1043,Venezuela,Venezuela,1.0,The Binary Guardians,Non-state-group,National power,['SOUTHAM']
1044,Ukraine,Unknown,2.0,,Unknown - not attributed,Unknown,"['EUROPE', 'EASTEU']"
1045,United States,Unknown,1.0,New World Hackers,Non-state-group,System / ideology,"['NATO', 'NORTHAM']"
1045,United States,Unknown,1.0,Anonymous,Non-state-group,System / ideology,"['NATO', 'NORTHAM']"
1046,nan,Russia,3.0,"Turla/Waterbug/Venomous Bear/Snake/Uroburos/Group 88/Krypton/G0010 (FSB, 16th / 18th Center)","Non-state actor, state-affiliation suggested",International power,['NO_REGION']
1047,United States,"Korea, Democratic People's Republic of",3.0,"Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","Non-state actor, state-affiliation suggested",System / ideology,"['NATO', 'NORTHAM']"
1047,United States,"Korea, Democratic People's Republic of",3.0,"Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","Non-state actor, state-affiliation suggested",International power,"['NATO', 'NORTHAM']"
1047,United States,"Korea, Democratic People's Republic of",3.0,"Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","Non-state actor, state-affiliation suggested",Other,"['NATO', 'NORTHAM']"
1048,United States,"Korea, Democratic People's Republic of",3.0,"Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","Non-state actor, state-affiliation suggested",International power,"['NATO', 'NORTHAM']"
1049,United States,Unknown,1.0,,Unknown - not attributed,Unknown,"['NATO', 'NORTHAM']"
1050,Unknown,Unknown,3.0,,State,Unknown,['NO_REGION']
1051,Spain,Unknown,1.0,Anonymous,Non-state-group,System / ideology,"['EUROPE', 'NATO', 'EU(MS)']"
1051,Spain,Unknown,1.0,Anonymous,Non-state-group,Secession,"['EUROPE', 'NATO', 'EU(MS)']"
1052,Denmark,Turkey,1.0,Aslan Neferler Tim,Non-state-group,System / ideology,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1053,Central America (region),"Korea, Democratic People's Republic of",2.0,"Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1053,Central America (region),"Korea, Democratic People's Republic of",2.0,Reconnaissance General Bureau,"Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1054,Morocco,Morocco,3.0,,State,System / ideology,"['AFRICA', 'NAF', 'MENA']"
1055,United States,China,1.0,,"Non-state actor, state-affiliation suggested",System / ideology,"['NATO', 'NORTHAM']"
1055,United States,China,1.0,,"Non-state actor, state-affiliation suggested",International power,"['NATO', 'NORTHAM']"
1056,Taiwan,"Korea, Democratic People's Republic of",2.0,"Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","Non-state actor, state-affiliation suggested",Unknown,"['ASIA', 'SCS']"
1057,Global (region),Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1058,Mena Region (region),Lebanon,1.0,Hezbollah,Non-state-group,Unknown,['NO_REGION']
1058,Europe (region),Lebanon,1.0,Hezbollah,Non-state-group,Unknown,['NO_REGION']
1058,Eastern Europe,Lebanon,1.0,Hezbollah,Non-state-group,Unknown,['NO_REGION']
1059,nan,China,3.0,,Unknown - not attributed,System / ideology,['NO_REGION']
1059,nan,China,3.0,,Unknown - not attributed,International power,['NO_REGION']
1060,Mongolia,China,1.0,Emissary Panda/APT27/Lucky Mouse/BRONZE UNION/TEMP.Hippo/Group 35/TG-3390/Iron Tiger/ZipToken/G0027,"Non-state actor, state-affiliation suggested",Autonomy,"['ASIA', 'EASIA', 'NEA']"
1060,Mongolia,China,1.0,Emissary Panda/APT27/Lucky Mouse/BRONZE UNION/TEMP.Hippo/Group 35/TG-3390/Iron Tiger/ZipToken/G0027,"Non-state actor, state-affiliation suggested",Subnational predominance,"['ASIA', 'EASIA', 'NEA']"
1060,Mongolia,China,1.0,Emissary Panda/APT27/Lucky Mouse/BRONZE UNION/TEMP.Hippo/Group 35/TG-3390/Iron Tiger/ZipToken/G0027,"Non-state actor, state-affiliation suggested",Resources,"['ASIA', 'EASIA', 'NEA']"
1061,Turkey,Turkey,3.0,Sandvines,State,Unknown,"['ASIA', 'NATO', 'MEA', 'MENA']"
1061,Syria,Turkey,3.0,Sandvines,State,Unknown,"['ASIA', 'NATO', 'MEA', 'MENA']"
1062,Egypt,Egypt,2.0,Sandvines,State,Unknown,"['MENA', 'MEA', 'AFRICA', 'NAF']"
1063,United States,Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM', 'NO_REGION']"
1063,Europe (region),Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM', 'NO_REGION']"
1064,Czech Republic,Unknown,1.0,,Unknown - not attributed,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1065,Russia,Russia,4.0,"Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1065,Russia,Russia,4.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1065,Ukraine,Russia,4.0,"Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1065,Ukraine,Russia,4.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1065,Bulgaria,Russia,4.0,"Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1065,Bulgaria,Russia,4.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1065,Turkey,Russia,4.0,"Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1065,Turkey,Russia,4.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)",State,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'BALKANS', 'NATO', 'EU(MS)', 'ASIA', 'MEA']"
1066,Middle East (region),"Iran, Islamic Republic of",3.0,OilRig/APT34/Cobalt Gypsy/Helix Kitten/Crambus/G0049,"Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1067,Australia,"Iran, Islamic Republic of",1.0,,Non-state-group,Unknown,['OC']
1068,Israel,Turkey,1.0,Akincilar,Non-state-group,System / ideology,"['ASIA', 'MENA', 'MEA']"
1068,Hong Kong,Turkey,1.0,Akincilar,Non-state-group,System / ideology,"['ASIA', 'MENA', 'MEA']"
1069,Pakistan,Unknown,3.0,Bahamut/The White Company/Windshift,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SASIA', 'SCO']"
1069,Pakistan,Unknown,3.0,Bahamut/The White Company/Windshift,Non-state-group,International power,"['ASIA', 'SASIA', 'SCO']"
1070,Italy,Unknown,1.0,Anonymous,Non-state-group,System / ideology,"['EUROPE', 'NATO', 'EU(MS)']"
1071,United States,Unknown,1.0,Anonymous,Non-state-group,System / ideology,"['NATO', 'NORTHAM']"
1072,Eastern Europe,Unknown,3.0,Gallmaker,"Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1072,Middle East (region),Unknown,3.0,Gallmaker,"Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1073,Israel,Unknown,1.0,Anonymous,Non-state-group,System / ideology,"['ASIA', 'MENA', 'MEA']"
1074,United States,Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM', 'NO_REGION', 'AFRICA', 'SSA']"
1074,Europe (region),Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM', 'NO_REGION', 'AFRICA', 'SSA']"
1074,Asia (region),Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM', 'NO_REGION', 'AFRICA', 'SSA']"
1074,South Africa,Russia,3.0,"Fancy Bear/APT28/Sofacy/Pawn Storm/Group 74/Sednit/Tsar Team/STRONTIUM/Grizzly Steppe/SNAKEMACKEREL/IRON TWILIGHT/TG-4127/Group G0007 (GRU, 85th Main Special Service Center (GTsSS) Military Unit 26165)","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM', 'NO_REGION', 'AFRICA', 'SSA']"
1075,"Iran, Islamic Republic of","Iran, Islamic Republic of",3.0,APT-C-50,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'SCO']"
1075,"Iran, Islamic Republic of","Iran, Islamic Republic of",3.0,APT-C-50,"Non-state actor, state-affiliation suggested",National power,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'SCO']"
