ID,incident_type,weighted_cyber_intensity,start_date,year,month,receiver_country,initiator_country,receiver_region
19,Hijacking with Misuse,4.0,2005-01-01,2005.0,1.0,France,Brazil,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,Hijacking with Misuse,4.0,2005-01-01,2005.0,1.0,Kazakhstan,Brazil,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,Hijacking with Misuse,4.0,2005-01-01,2005.0,1.0,United Arab Emirates,Brazil,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,Hijacking with Misuse,4.0,2005-01-01,2005.0,1.0,India,Brazil,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,Hijacking with Misuse,4.0,2005-01-01,2005.0,1.0,Russia,Brazil,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
20,Disruption,1.0,2005-02-01,2005.0,2.0,Kyrgyzstan,Kyrgyzstan,"['ASIA', 'CENTAS', 'CSTO', 'SCS']"
21,Data theft,2.0,2006-01-01,2006.0,1.0,Qatar,United States,"['ASIA', 'MENA', 'MEA', 'GULFC']"
22,Data theft,2.0,2006-01-01,2006.0,1.0,Russia,United States,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
23,Data theft,2.0,2006-01-01,2006.0,1.0,United States,China,"['NATO', 'NORTHAM']"
24,Data theft,1.0,2006-01-01,2006.0,1.0,United States,China,"['NATO', 'NORTHAM']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,United States,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,Canada,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,"Korea, Republic of",China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,Taiwan,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,Vietnam,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,Germany,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,India,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,Japan,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,Data theft,2.0,2006-01-01,2006.0,1.0,United Kingdom,China,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,United States,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,Brazil,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,Canada,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,France,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,Switzerland,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,Germany,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,India,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,Japan,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,United Kingdom,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,Data theft,2.0,2006-01-01,2006.0,1.0,United Arab Emirates,China,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
27,Data theft,2.0,2006-01-01,2006.0,1.0,Belgium,United States,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
28,Disruption,1.0,2006-03-01,2006.0,3.0,Denmark,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
29,Data theft,3.0,2006-06-01,2006.0,6.0,United States,China,"['NATO', 'NORTHAM']"
29,Hijacking without Misuse,3.0,2006-06-01,2006.0,6.0,United States,China,"['NATO', 'NORTHAM']"
30,Data theft,1.0,2006-06-08,2006.0,6.0,Germany,Germany,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
30,Data theft,1.0,2006-06-08,2006.0,6.0,Afghanistan,Germany,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
31,Data theft,2.0,2006-08-01,2006.0,8.0,United States,China,"['NATO', 'NORTHAM']"
32,Hijacking without Misuse,1.0,2006-08-01,2006.0,8.0,United States,China,"['NATO', 'NORTHAM']"
33,Data theft,2.0,2006-11-15,2006.0,11.0,United States,China,"['NATO', 'NORTHAM']"
33,Disruption,2.0,2006-11-15,2006.0,11.0,United States,China,"['NATO', 'NORTHAM']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,United States,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,United Kingdom,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,Canada,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,Taiwan,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,Singapore,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,Switzerland,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,Belgium,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,Israel,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,India,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Data theft,4.0,2006-01-01,2006.0,1.0,Japan,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,United States,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,United Kingdom,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,Canada,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,Taiwan,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,Singapore,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,Switzerland,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,Belgium,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,Israel,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,India,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,Hijacking with Misuse,4.0,2006-01-01,2006.0,1.0,Japan,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Russia,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Russia,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Kazakhstan,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Kazakhstan,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Azerbaijan,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Azerbaijan,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Belgium,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Belgium,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,India,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,India,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Afghanistan,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Afghanistan,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Armenia,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Armenia,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,"Iran, Islamic Republic of",China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,"Iran, Islamic Republic of",Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Turkmenistan,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Turkmenistan,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Ukraine,China,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,Data theft,2.0,2007-01-01,2007.0,1.0,Ukraine,Russia,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
36,Data theft,2.0,2007-01-01,2007.0,1.0,United States,China,"['NATO', 'NORTHAM']"
37,Disruption,1.0,2007-01-01,2007.0,1.0,Sweden,Turkey,"['EUROPE', 'EU(MS)', 'NORTHEU']"
38,Disruption,1.0,2007-01-01,2007.0,1.0,Turkey,Sweden,"['ASIA', 'NATO', 'MEA']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,"Iran, Islamic Republic of",Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,United States,Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,Denmark,Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,Israel,Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,Saudi Arabia,Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,Pakistan,Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,Afghanistan,Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
39,Data theft,1.0,2007-01-01,2007.0,1.0,Iraq,Unknown,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'GULFC', 'SASIA', 'SCO']"
40,Data theft,1.0,2007-01-01,2007.0,1.0,"Korea, Democratic People's Republic of","Korea, Republic of","['ASIA', 'NEA', 'SCS', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'NO_REGION']"
40,Data theft,1.0,2007-01-01,2007.0,1.0,Japan,"Korea, Republic of","['ASIA', 'NEA', 'SCS', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'NO_REGION']"
40,Data theft,1.0,2007-01-01,2007.0,1.0,India,"Korea, Republic of","['ASIA', 'NEA', 'SCS', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'NO_REGION']"
40,Data theft,1.0,2007-01-01,2007.0,1.0,United States,"Korea, Republic of","['ASIA', 'NEA', 'SCS', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'NO_REGION']"
40,Data theft,1.0,2007-01-01,2007.0,1.0,Asia (region),"Korea, Republic of","['ASIA', 'NEA', 'SCS', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'NO_REGION']"
41,Data theft,1.0,2007-01-01,2007.0,1.0,United States,Russia,"['NATO', 'NORTHAM']"
42,Data theft,2.0,2007-01-01,2007.0,1.0,China,Unknown,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,Morocco,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,Brazil,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,United Kingdom,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,Spain,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,France,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,Switzerland,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,Libya,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
43,Data theft,2.0,2007-01-01,2007.0,1.0,United States,Unknown,"['AFRICA', 'NAF', 'MENA', 'SOUTHAM', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'MEA', 'NORTHAM']"
44,Data theft,2.0,2007-01-01,2007.0,1.0,United States,China,"['NATO', 'NORTHAM', 'NO_REGION']"
44,Data theft,2.0,2007-01-01,2007.0,1.0,Europe (region),China,"['NATO', 'NORTHAM', 'NO_REGION']"
45,Data theft,1.0,2007-01-01,2007.0,1.0,Global (region),United Kingdom,['NO_REGION']
45,Data theft,1.0,2007-01-01,2007.0,1.0,Global (region),United States,['NO_REGION']
46,Disruption,10.0,2007-01-01,2007.0,1.0,"Iran, Islamic Republic of",Israel,"['ASIA', 'MENA', 'MEA']"
46,Disruption,10.0,2007-01-01,2007.0,1.0,"Iran, Islamic Republic of",United States,"['ASIA', 'MENA', 'MEA']"
46,Hijacking with Misuse,10.0,2007-01-01,2007.0,1.0,"Iran, Islamic Republic of",Israel,"['ASIA', 'MENA', 'MEA']"
46,Hijacking with Misuse,10.0,2007-01-01,2007.0,1.0,"Iran, Islamic Republic of",United States,"['ASIA', 'MENA', 'MEA']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,EU (institutions),United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,France,United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,Greece,United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,Italy,United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,Mexico,United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,"Korea, Republic of",United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,Turkey,United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,Japan,United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
48,Data theft,2.0,2007-01-01,2007.0,1.0,India,United States,"['NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'BALKANS', 'ASIA', 'SCS', 'NEA', 'MEA', 'SASIA', 'SCO']"
49,Data theft,3.0,2007-01-01,2007.0,1.0,"Congo, the Democratic Republic of the",Germany,"['AFRICA', 'SSA']"
49,Hijacking with Misuse,3.0,2007-01-01,2007.0,1.0,"Congo, the Democratic Republic of the",Germany,"['AFRICA', 'SSA']"
50,Data theft,1.0,2007-01-01,2007.0,1.0,United States,Unknown,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'SASIA']"
